evento_id;_CarrierDelay;_WeatherDelay;_NASDelay
22644;588.0;3;151.00
22645;2248.0;9;47.00
22646;500.0;3;71.00
22647;1590.0;7;28.00
22648;1978.0;8;38.00
22649;1770.0;8;13.00
22650;1299.0;6;6.00
22651;425.0;2;62.00
22652;447.0;2;27.00
22653;406.0;2;33.00
22654;1900.0;8;1.00
22655;2556.0;11;647.00
22656;2422.0;10;20.00
22657;425.0;2;10.00
22658;1640.0;7;
22659;1405.0;6;
22660;1930.0;8;
22661;1276.0;6;5.00
22662;594.0;3;88.00
22663;2586.0;11;8.00
22664;581.0;3;195.00
22665;4983.0;11;21.00
22666;859.0;4;17.00
22667;1547.0;7;28.00
22668;1547.0;7;10.00
22669;3972.0;11;
22670;2935.0;11;110.00
22671;2935.0;11;65.00
22672;4475.0;11;
22673;1990.0;8;16.00
22674;1671.0;7;12.00
22675;1638.0;7;
22676;1352.0;6;
22677;214.0;1;98.00
22678;1087.0;5;
22679;2172.0;9;19.00
22680;1124.0;5;12.00
22681;821.0;4;99.00
22682;1851.0;8;10.00
22683;1956.0;8;11.00
22684;4502.0;11;19.00
22685;547.0;3;12.00
22686;957.0;4;66.00
22687;1416.0;6;14.00
22688;297.0;2;25.00
22689;721.0;3;16.00
22690;1310.0;6;25.00
22691;332.0;2;55.00
22692;1919.0;8;27.00
22693;404.0;2;25.00
22694;164.0;1;0.00
22695;2139.0;9;22.00
22696;432.0;2;80.00
22697;2556.0;11;8.00
22698;1947.0;8;43.00
22699;347.0;2;51.00
22700;1947.0;8;28.00
22701;393.0;2;23.00
22702;425.0;2;30.00
22703;2556.0;11;121.00
22704;2218.0;9;48.00
22705;404.0;2;99.00
22706;1450.0;6;17.00
22707;2013.0;9;126.00
22708;1947.0;8;46.00
22709;946.0;4;23.00
22710;223.0;1;24.00
22711;692.0;3;19.00
22712;1451.0;6;
22713;425.0;2;22.00
22714;1340.0;6;83.00
22715;1340.0;6;14.00
22716;366.0;2;33.00
22717;1022.0;5;
22718;1590.0;7;35.00
22719;1047.0;5;15.00
22720;1076.0;5;36.00
22721;1979.0;8;54.00
22722;143.0;1;67.00
22723;2422.0;10;24.00
22724;590.0;3;51.00
22725;981.0;4;2.00
22726;981.0;4;105.00
22727;1894.0;8;5.00
22728;1894.0;8;22.00
22729;2556.0;11;44.00
22730;1953.0;8;17.00
22731;931.0;4;18.00
22732;526.0;3;25.00
22733;545.0;3;7.00
22734;332.0;2;6.00
22735;632.0;3;34.00
22736;1282.0;6;13.00
22737;442.0;2;16.00
22738;1183.0;5;30.00
22739;1892.0;8;20.00
22740;696.0;3;372.00
22741;1993.0;8;
22742;1993.0;8;0.00
22743;501.0;3;21.00
22744;581.0;3;15.00
22745;2640.0;11;45.00
22746;271.0;2;13.00
22747;731.0;3;8.00
22748;981.0;4;19.00
22749;356.0;2;30.00
22750;813.0;4;8.00
22751;271.0;2;3.00
22752;515.0;3;5.00
22753;2036.0;9;12.00
22754;1269.0;6;18.00
22755;1249.0;5;44.00
22756;481.0;2;43.00
22757;1517.0;7;11.00
22758;1517.0;7;33.00
22759;1572.0;7;
22760;679.0;3;14.00
22761;1532.0;7;23.00
22762;332.0;2;81.00
22763;1995.0;8;21.00
22764;1298.0;6;
22765;1298.0;6;16.00
22766;1184.0;5;34.00
22767;1590.0;7;21.00
22768;1956.0;8;108.00
22769;2139.0;9;138.00
22770;1747.0;7;26.00
22771;1400.0;6;
22772;1087.0;5;17.00
22773;762.0;4;72.00
22774;516.0;3;62.00
22775;762.0;4;30.00
22776;2446.0;10;32.00
22777;515.0;3;42.00
22778;1727.0;7;23.00
22779;1956.0;8;23.00
22780;932.0;4;4.00
22781;626.0;3;17.00
22782;1089.0;5;29.00
22783;757.0;4;123.00
22784;721.0;3;17.00
22785;1892.0;8;15.00
22786;859.0;4;100.00
22787;620.0;3;10.00
22788;1142.0;5;47.00
22789;1195.0;5;99.00
22790;1145.0;5;16.00
22791;1145.0;5;8.00
22792;669.0;3;84.00
22793;1124.0;5;98.00
22794;1840.0;8;
22795;528.0;3;36.00
22796;373.0;2;159.00
22797;373.0;2;909.00
22798;1522.0;7;17.00
22799;356.0;2;31.00
22800;1919.0;8;16.00
22801;1919.0;8;57.00
22802;577.0;3;6.00
22803;1399.0;6;53.00
22804;545.0;3;99.00
22805;588.0;3;41.00
22806;337.0;2;17.00
22807;626.0;3;5.00
22808;760.0;4;48.00
22809;406.0;2;103.00
22810;581.0;3;41.00
22811;1590.0;7;48.00
22812;2486.0;10;52.00
22813;226.0;1;139.00
22814;554.0;3;336.00
22815;983.0;4;62.00
22816;1042.0;5;62.00
22817;406.0;2;65.00
22818;1900.0;8;3.00
22819;594.0;3;53.00
22820;1919.0;8;72.00
22821;1182.0;5;46.00
22822;4983.0;11;16.00
22823;1087.0;5;0.00
22824;1086.0;5;48.00
22825;306.0;2;23.00
22826;599.0;3;114.00
22827;534.0;3;15.00
22828;1547.0;7;36.00
22829;1547.0;7;24.00
22830;270.0;2;4.00
22831;1927.0;8;15.00
22832;2935.0;11;
22833;2158.0;9;14.00
22834;425.0;2;254.00
22835;1747.0;7;29.00
22836;1638.0;7;25.00
22837;134.0;1;4.00
22838;250.0;2;152.00
22839;669.0;3;9.00
22840;545.0;3;0.00
22841;545.0;3;27.00
22842;2172.0;9;8.00
22843;903.0;4;3.00
22844;721.0;3;2.00
22845;545.0;3;11.00
22846;1522.0;7;70.00
22847;762.0;4;19.00
22848;534.0;3;10.00
22849;332.0;2;144.00
22850;109.0;1;60.00
22851;694.0;3;39.00
22852;404.0;2;72.00
22853;554.0;3;5.00
22854;356.0;2;21.00
22855;581.0;3;29.00
22856;1306.0;6;9.00
22857;2116.0;9;11.00
22858;406.0;2;9.00
22859;2139.0;9;23.00
22860;588.0;3;1069.00
22861;404.0;2;4.00
22862;2556.0;11;6.00
22863;366.0;2;32.00
22864;501.0;3;15.00
22865;235.0;1;94.00
22866;321.0;2;26.00
22867;1947.0;8;23.00
22868;545.0;3;26.00
22869;151.0;1;19.00
22870;584.0;3;10.00
22871;780.0;4;12.00
22872;780.0;4;8.00
22873;577.0;3;2.00
22874;2172.0;9;42.00
22875;712.0;3;54.00
22876;356.0;2;13.00
22877;813.0;4;14.00
22878;669.0;3;92.00
22879;425.0;2;11.00
22880;481.0;2;6.00
22881;484.0;2;8.00
22882;1947.0;8;22.00
22883;2556.0;11;93.00
22884;2105.0;9;83.00
22885;1749.0;7;4.00
22886;594.0;3;11.00
22887;151.0;1;279.00
22888;223.0;1;41.00
22889;1306.0;6;191.00
22890;903.0;4;68.00
22891;577.0;3;22.00
22892;2092.0;9;175.00
22893;2079.0;9;4.00
22894;2504.0;11;0.00
22895;134.0;1;25.00
22896;1340.0;6;
22897;2486.0;10;12.00
22898;134.0;1;9.00
22899;153.0;1;120.00
22900;432.0;2;17.00
22901;432.0;2;15.00
22902;2079.0;9;0.00
22903;1399.0;6;34.00
22904;532.0;3;78.00
22905;757.0;4;34.00
22906;1107.0;5;204.00
22907;373.0;2;64.00
22908;694.0;3;30.00
22909;405.0;2;17.00
22910;332.0;2;11.00
22911;1417.0;6;1.00
22912;762.0;4;160.00
22913;1145.0;5;21.00
22914;773.0;4;47.00
22915;773.0;4;13.00
22916;1892.0;8;12.00
22917;666.0;3;71.00
22918;666.0;3;12.00
22919;534.0;3;87.00
22920;946.0;4;4.00
22921;1589.0;7;13.00
22922;1670.0;7;11.00
22923;1084.0;5;31.00
22924;1084.0;5;4.00
22925;1721.0;7;6.00
22926;757.0;4;10.00
22927;1024.0;5;125.00
22928;931.0;4;15.00
22929;259.0;2;28.00
22930;1035.0;5;30.00
22931;874.0;4;15.00
22932;1587.0;7;43.00
22933;547.0;3;8.00
22934;821.0;4;9.00
22935;669.0;3;23.00
22936;1282.0;6;18.00
22937;1024.0;5;235.00
22938;1013.0;5;65.00
22939;356.0;2;27.00
22940;356.0;2;1.00
22941;1127.0;5;4.00
22942;1517.0;7;118.00
22943;357.0;2;0.00
22944;515.0;3;68.00
22945;989.0;4;50.00
22946;1080.0;5;32.00
22947;1892.0;8;44.00
22948;270.0;2;27.00
22949;250.0;2;44.00
22950;2116.0;9;0.00
22951;907.0;4;16.00
22952;1990.0;8;10.00
22953;1892.0;8;124.00
22954;879.0;4;14.00
22955;250.0;2;12.00
22956;907.0;4;93.00
22957;1487.0;6;26.00
22958;515.0;3;70.00
22959;1823.0;8;2.00
22960;1823.0;8;1.00
22961;1039.0;5;8.00
22962;946.0;4;52.00
22963;1941.0;8;34.00
22964;1747.0;7;18.00
22965;692.0;3;10.00
22966;907.0;4;48.00
22967;1249.0;5;27.00
22968;757.0;4;3.00
22969;588.0;3;4.00
22970;547.0;3;17.00
22971;2172.0;9;1.00
22972;259.0;2;89.00
22973;594.0;3;24.00
22974;794.0;4;40.00
22975;515.0;3;13.00
22976;1900.0;8;92.00
22977;2454.0;10;53.00
22978;1747.0;7;27.00
22979;223.0;1;13.00
22980;692.0;3;24.00
22981;1428.0;6;22.00
22982;1979.0;8;226.00
22983;1522.0;7;45.00
22984;1522.0;7;21.00
22985;946.0;4;24.00
22986;1184.0;5;13.00
22987;404.0;2;187.00
22988;2092.0;9;64.00
22989;368.0;2;8.00
22990;590.0;3;11.00
22991;1919.0;8;25.00
22992;714.0;3;522.00
22993;1626.0;7;31.00
22994;226.0;1;239.00
22995;2688.0;11;133.00
22996;1123.0;5;14.00
22997;606.0;3;11.00
22998;1590.0;7;230.00
22999;409.0;2;65.00
23000;321.0;2;4.00
23001;444.0;2;67.00
23002;134.0;1;97.00
23003;932.0;4;21.00
23004;879.0;4;45.00
23005;270.0;2;17.00
23006;782.0;4;3.00
23007;1535.0;7;10.00
23008;2554.0;11;1.00
23009;425.0;2;18.00
23010;321.0;2;15.00
23011;636.0;3;68.00
23012;259.0;2;6.00
23013;762.0;4;13.00
23014;134.0;1;26.00
23015;373.0;2;29.00
23016;516.0;3;14.00
23017;532.0;3;61.00
23018;259.0;2;86.00
23019;591.0;3;59.00
23020;271.0;2;23.00
23021;2182.0;9;8.00
23022;1282.0;6;0.00
23023;1960.0;8;195.00
23024;1299.0;6;27.00
23025;406.0;2;12.00
23026;2218.0;9;88.00
23027;502.0;3;167.00
23028;1840.0;8;3.00
23029;1840.0;8;5.00
23030;1399.0;6;45.00
23031;946.0;4;10.00
23032;1080.0;5;14.00
23033;1355.0;6;28.00
23034;2158.0;9;26.00
23035;1587.0;7;11.00
23036;1363.0;6;8.00
23037;1299.0;6;22.00
23038;1089.0;5;22.00
23039;626.0;3;76.00
23040;1199.0;5;7.00
23041;606.0;3;10.00
23042;317.0;2;4.00
23043;991.0;4;18.00
23044;406.0;2;32.00
23045;853.0;4;11.00
23046;1892.0;8;6.00
23047;1979.0;8;7.00
23048;1076.0;5;63.00
23049;762.0;4;95.00
23050;980.0;4;27.00
23051;1931.0;8;50.00
23052;1670.0;7;115.00
23053;1670.0;7;149.00
23054;1900.0;8;11.00
23055;432.0;2;12.00
23056;987.0;4;22.00
23057;987.0;4;14.00
23058;862.0;4;35.00
23059;1399.0;6;8.00
23060;1814.0;8;44.00
23061;1892.0;8;16.00
23062;1127.0;5;164.00
23063;1547.0;7;13.00
23064;501.0;3;155.00
23065;516.0;3;36.00
23066;2935.0;11;50.00
23067;2935.0;11;3.00
23068;4475.0;11;0.00
23069;2994.0;11;195.00
23070;1927.0;8;37.00
23071;944.0;4;56.00
23072;259.0;2;12.00
23073;368.0;2;176.00
23074;1599.0;7;6.00
23075;1069.0;5;26.00
23076;334.0;2;110.00
23077;334.0;2;9.00
23078;1671.0;7;105.00
23079;1638.0;7;38.00
23080;1638.0;7;29.00
23081;1276.0;6;15.00
23082;250.0;2;67.00
23083;404.0;2;47.00
23084;2092.0;9;13.00
23085;606.0;3;31.00
23086;545.0;3;47.00
23087;545.0;3;10.00
23088;581.0;3;99.00
23089;1851.0;8;39.00
23090;1956.0;8;217.00
23091;4502.0;11;0.00
23092;240.0;1;40.00
23093;528.0;3;102.00
23094;689.0;3;7.00
23095;332.0;2;1.00
23096;2239.0;9;14.00
23097;1389.0;6;45.00
23098;2139.0;9;50.00
23099;528.0;3;34.00
23100;404.0;2;51.00
23101;515.0;3;16.00
23102;526.0;3;42.00
23103;594.0;3;109.00
23104;545.0;3;24.00
23105;821.0;4;19.00
23106;404.0;2;34.00
23107;545.0;3;32.00
23108;404.0;2;112.00
23109;581.0;3;245.00
23110;712.0;3;147.00
23111;1947.0;8;35.00
23112;1029.0;5;31.00
23113;2486.0;10;100.00
23114;780.0;4;195.00
23115;2036.0;9;3.00
23116;1310.0;6;42.00
23117;1919.0;8;23.00
23118;2092.0;9;39.00
23119;983.0;4;15.00
23120;983.0;4;22.00
23121;774.0;4;57.00
23122;1535.0;7;32.00
23123;2239.0;9;24.00
23124;1535.0;7;12.00
23125;1399.0;6;23.00
23126;453.0;2;31.00
23127;1076.0;5;96.00
23128;1521.0;7;43.00
23129;213.0;1;19.00
23130;666.0;3;46.00
23131;332.0;2;258.00
23132;1865.0;8;0.00
23133;236.0;1;46.00
23134;981.0;4;186.00
23135;1749.0;7;55.00
23136;1721.0;7;48.00
23137;2218.0;9;24.00
23138;1747.0;7;35.00
23139;874.0;4;84.00
23140;1626.0;7;165.00
23141;989.0;4;134.00
23142;577.0;3;70.00
23143;1426.0;6;15.00
23144;2311.0;10;8.00
23145;377.0;2;176.00
23146;1389.0;6;30.00
23147;590.0;3;43.00
23148;547.0;3;4.00
23149;356.0;2;148.00
23150;1127.0;5;25.00
23151;1183.0;5;21.00
23152;669.0;3;34.00
23153;859.0;4;14.00
23154;859.0;4;4.00
23155;874.0;4;66.00
23156;1532.0;7;26.00
23157;442.0;2;90.00
23158;1127.0;5;8.00
23159;780.0;4;29.00
23160;926.0;4;17.00
23161;436.0;2;61.00
23162;680.0;3;1.00
23163;1892.0;8;31.00
23164;406.0;2;13.00
23165;515.0;3;4.00
23166;2116.0;9;26.00
23167;271.0;2;9.00
23168;813.0;4;29.00
23169;1175.0;5;15.00
23170;879.0;4;3.00
23171;980.0;4;33.00
23172;2182.0;9;3.00
23173;1487.0;6;1.00
23174;515.0;3;2.00
23175;1979.0;8;302.00
23176;1039.0;5;6.00
23177;409.0;2;34.00
23178;270.0;2;16.00
23179;946.0;4;60.00
23180;1941.0;8;13.00
23181;581.0;3;300.00
23182;1242.0;5;19.00
23183;1589.0;7;3.00
23184;746.0;3;27.00
23185;425.0;2;24.00
23186;1535.0;7;26.00
23187;1517.0;7;50.00
23188;1517.0;7;3.00
23189;794.0;4;16.00
23190;515.0;3;1.00
23191;853.0;4;41.00
23192;2182.0;9;18.00
23193;406.0;2;27.00
23194;714.0;3;40.00
23195;1029.0;5;62.00
23196;406.0;2;71.00
23197;1947.0;8;49.00
23198;591.0;3;28.00
23199;689.0;3;12.00
23200;1590.0;7;46.00
23201;226.0;1;249.00
23202;1096.0;5;18.00
23203;2139.0;9;29.00
23204;321.0;2;58.00
23205;950.0;4;29.00
23206;1069.0;5;50.00
23207;834.0;4;59.00
23208;640.0;3;314.00
23209;2677.0;11;16.00
23210;1400.0;6;118.00
23211;1400.0;6;12.00
23212;134.0;1;98.00
23213;821.0;4;18.00
23214;404.0;2;147.00
23215;1590.0;7;7.00
23216;1919.0;8;13.00
23217;534.0;3;48.00
23218;534.0;3;60.00
23219;957.0;4;976.00
23220;1626.0;7;26.00
23221;484.0;2;39.00
23222;2139.0;9;75.00
23223;726.0;3;38.00
23224;1892.0;8;41.00
23225;2688.0;11;10.00
23226;1035.0;5;196.00
23227;632.0;3;427.00
23228;236.0;1;69.00
23229;981.0;4;0.00
23230;432.0;2;7.00
23231;879.0;4;39.00
23232;757.0;4;21.00
23233;757.0;4;11.00
23234;1953.0;8;4.00
23235;2182.0;9;11.00
23236;526.0;3;23.00
23237;950.0;4;22.00
23238;1535.0;7;14.00
23239;545.0;3;16.00
23240;1535.0;7;38.00
23241;852.0;4;35.00
23242;1993.0;8;32.00
23243;1080.0;5;8.00
23244;240.0;1;2.00
23245;442.0;2;352.00
23246;1541.0;7;2.00
23247;581.0;3;7.00
23248;1522.0;7;64.00
23249;368.0;2;16.00
23250;2486.0;10;190.00
23251;1990.0;8;23.00
23252;1020.0;5;23.00
23253;1039.0;5;2.00
23254;404.0;2;464.00
23255;304.0;2;17.00
23256;270.0;2;50.00
23257;270.0;2;5.00
23258;1900.0;8;23.00
23259;223.0;1;22.00
23260;680.0;3;28.00
23261;2116.0;9;16.00
23262;1428.0;6;19.00
23263;1298.0;6;0.00
23264;1298.0;6;21.00
23265;746.0;3;101.00
23266;746.0;3;2.00
23267;1587.0;7;9.00
23268;1097.0;5;195.00
23269;226.0;1;128.00
23270;1590.0;7;49.00
23271;1590.0;7;6.00
23272;726.0;3;65.00
23273;1399.0;6;1.00
23274;1124.0;5;8.00
23275;853.0;4;374.00
23276;205.0;1;24.00
23277;879.0;4;20.00
23278;1590.0;7;25.00
23279;196.0;1;22.00
23280;1797.0;8;34.00
23281;1532.0;7;12.00
23282;425.0;2;7.00
23283;259.0;2;2.00
23284;259.0;2;22.00
23285;356.0;2;11.00
23286;259.0;2;33.00
23287;1195.0;5;10.00
23288;226.0;1;29.00
23289;1990.0;8;20.00
23290;1199.0;5;47.00
23291;1888.0;8;22.00
23292;666.0;3;90.00
23293;1399.0;6;27.00
23294;432.0;2;36.00
23295;196.0;1;57.00
23296;590.0;3;30.00
23297;2158.0;9;9.00
23298;1979.0;8;159.00
23299;1587.0;7;25.00
23300;1086.0;5;37.00
23301;1363.0;6;7.00
23302;2139.0;9;10.00
23303;1590.0;7;22.00
23304;236.0;1;52.00
23305;1626.0;7;18.00
23306;1042.0;5;7.00
23307;1024.0;5;91.00
23308;2158.0;9;23.00
23309;406.0;2;24.00
23310;1541.0;7;18.00
23311;590.0;3;16.00
23312;1029.0;5;15.00
23313;733.0;3;49.00
23314;1416.0;6;133.00
23315;907.0;4;14.00
23316;1312.0;6;18.00
23317;1312.0;6;31.00
23318;1454.0;6;6.00
23319;528.0;3;40.00
23320;507.0;3;36.00
23321;2556.0;11;40.00
23322;1927.0;8;26.00
23323;1547.0;7;30.00
23324;270.0;2;13.00
23325;3972.0;11;62.00
23326;2404.0;10;42.00
23327;1569.0;7;308.00
23328;1127.0;5;154.00
23329;1620.0;7;136.00
23330;240.0;1;22.00
23331;1532.0;7;22.00
23332;721.0;3;28.00
23333;1013.0;5;1.00
23334;1310.0;6;11.00
23335;526.0;3;12.00
23336;1035.0;5;184.00
23337;1269.0;6;12.00
23338;1269.0;6;39.00
23339;1416.0;6;15.00
23340;1123.0;5;307.00
23341;2677.0;11;3.00
23342;406.0;2;149.00
23343;588.0;3;355.00
23344;588.0;3;1073.00
23345;1127.0;5;83.00
23346;2688.0;11;31.00
23347;404.0;2;55.00
23348;907.0;4;114.00
23349;2218.0;9;2.00
23350;1183.0;5;16.00
23351;1589.0;7;36.00
23352;1481.0;6;17.00
23353;630.0;3;3.00
23354;813.0;4;218.00
23355;813.0;4;231.00
23356;1310.0;6;411.00
23357;1671.0;7;73.00
23358;2092.0;9;171.00
23359;2504.0;11;21.00
23360;2504.0;11;12.00
23361;1124.0;5;92.00
23362;386.0;2;16.00
23363;1340.0;6;0.00
23364;2239.0;9;25.00
23365;1276.0;6;636.00
23366;1481.0;6;328.00
23367;393.0;2;19.00
23368;1451.0;6;3.00
23369;356.0;2;56.00
23370;332.0;2;32.00
23371;447.0;2;316.00
23372;721.0;3;116.00
23373;1199.0;5;45.00
23374;356.0;2;50.00
23375;2248.0;9;60.00
23376;862.0;4;61.00
23377;981.0;4;22.00
23378;774.0;4;2.00
23379;1587.0;7;10.00
23380;1199.0;5;61.00
23381;1894.0;8;
23382;1894.0;8;0.00
23383;2182.0;9;35.00
23384;1123.0;5;7.00
23385;528.0;3;7.00
23386;606.0;3;18.00
23387;606.0;3;6.00
23388;528.0;3;19.00
23389;1747.0;7;89.00
23390;859.0;4;1.00
23391;859.0;4;10.00
23392;226.0;1;27.00
23393;2504.0;11;8.00
23394;1993.0;8;15.00
23395;907.0;4;17.00
23396;1517.0;7;0.00
23397;944.0;4;12.00
23398;981.0;4;23.00
23399;408.0;2;9.00
23400;356.0;2;17.00
23401;879.0;4;2.00
23402;2182.0;9;63.00
23403;1276.0;6;70.00
23404;1487.0;6;5.00
23405;515.0;3;33.00
23406;406.0;2;34.00
23407;872.0;4;43.00
23408;872.0;4;10.00
23409;507.0;3;21.00
23410;1501.0;7;3.00
23411;1501.0;7;67.00
23412;1269.0;6;16.00
23413;1947.0;8;87.00
23414;1620.0;7;48.00
23415;760.0;4;5.00
23416;214.0;1;27.00
23417;271.0;2;28.00
23418;1572.0;7;55.00
23419;1195.0;5;6.00
23420;731.0;3;36.00
23421;515.0;3;126.00
23422;1990.0;8;90.00
23423;1175.0;5;1.00
23424;1175.0;5;65.00
23425;1532.0;7;9.00
23426;1587.0;7;16.00
23427;1587.0;7;34.00
23428;1522.0;7;11.00
23429;1298.0;6;1.00
23430;1298.0;6;3.00
23431;946.0;4;55.00
23432;957.0;4;29.00
23433;406.0;2;102.00
23434;1747.0;7;5.00
23435;1620.0;7;42.00
23436;1416.0;6;27.00
23437;1086.0;5;34.00
23438;1747.0;7;92.00
23439;1027.0;5;3.00
23440;1310.0;6;28.00
23441;1927.0;8;28.00
23442;584.0;3;110.00
23443;1590.0;7;67.00
23444;516.0;3;28.00
23445;444.0;2;58.00
23446;2446.0;10;9.00
23447;626.0;3;1.00
23448;1020.0;5;8.00
23449;1149.0;5;41.00
23450;1892.0;8;27.00
23451;1195.0;5;556.00
23452;205.0;1;19.00
23453;626.0;3;20.00
23454;932.0;4;8.00
23455;991.0;4;27.00
23456;235.0;1;85.00
23457;332.0;2;8.00
23458;503.0;3;30.00
23459;980.0;4;15.00
23460;620.0;3;19.00
23461;1142.0;5;63.00
23462;391.0;2;69.00
23463;1195.0;5;53.00
23464;588.0;3;44.00
23465;957.0;4;194.00
23466;334.0;2;37.00
23467;484.0;2;10.00
23468;2182.0;9;16.00
23469;366.0;2;19.00
23470;1565.0;7;19.00
23471;1306.0;6;115.00
23472;1399.0;6;43.00
23473;1840.0;8;0.00
23474;1840.0;8;15.00
23475;528.0;3;16.00
23476;515.0;3;9.00
23477;1671.0;7;8.00
23478;1010.0;5;111.00
23479;1522.0;7;37.00
23480;577.0;3;31.00
23481;1237.0;5;41.00
23482;1355.0;6;15.00
23483;626.0;3;10.00
23484;1299.0;6;17.00
23485;2248.0;9;59.00
23486;679.0;3;5.00
23487;957.0;4;6.00
23488;986.0;4;4.00
23489;762.0;4;79.00
23490;980.0;4;18.00
23491;1042.0;5;17.00
23492;1931.0;8;57.00
23493;1042.0;5;56.00
23494;1389.0;6;206.00
23495;689.0;3;23.00
23496;907.0;4;23.00
23497;1930.0;8;39.00
23498;1930.0;8;0.00
23499;1953.0;8;0.00
23500;240.0;1;12.00
23501;1399.0;6;158.00
23502;4983.0;11;20.00
23503;989.0;4;23.00
23504;1814.0;8;49.00
23505;1086.0;5;6.00
23506;1389.0;6;8.00
23507;507.0;3;27.00
23508;3972.0;11;0.00
23509;270.0;2;142.00
23510;2935.0;11;0.00
23511;368.0;2;6.00
23512;1087.0;5;11.00
23513;250.0;2;98.00
23514;1797.0;8;31.00
23515;2172.0;9;40.00
23516;1404.0;6;15.00
23517;1416.0;6;23.00
23518;689.0;3;2.00
23519;1900.0;8;61.00
23520;109.0;1;126.00
23521;526.0;3;120.00
23522;502.0;3;32.00
23523;1306.0;6;27.00
23524;1123.0;5;24.00
23525;1310.0;6;9.00
23526;588.0;3;65.00
23527;588.0;3;8.00
23528;507.0;3;150.00
23529;547.0;3;15.00
23530;630.0;3;14.00
23531;630.0;3;7.00
23532;425.0;2;8.00
23533;712.0;3;36.00
23534;1931.0;8;3.00
23535;630.0;3;20.00
23536;1990.0;8;24.00
23537;1242.0;5;24.00
23538;813.0;4;40.00
23539;1042.0;5;19.00
23540;577.0;3;37.00
23541;1990.0;8;477.00
23542;1919.0;8;20.00
23543;1340.0;6;16.00
23544;270.0;2;176.00
23545;1660.0;7;11.00
23546;1589.0;7;92.00
23547;626.0;3;13.00
23548;626.0;3;33.00
23549;1276.0;6;57.00
23550;640.0;3;65.00
23551;1299.0;6;8.00
23552;2640.0;11;23.00
23553;1149.0;5;10.00
23554;341.0;2;13.00
23555;1417.0;6;43.00
23556;1979.0;8;62.00
23557;1671.0;7;123.00
23558;2422.0;10;12.00
23559;528.0;3;26.00
23560;1416.0;6;55.00
23561;981.0;4;50.00
23562;680.0;3;75.00
23563;1024.0;5;65.00
23564;2519.0;11;0.00
23565;1123.0;5;58.00
23566;1528.0;7;5.00
23567;991.0;4;13.00
23568;332.0;2;7.00
23569;859.0;4;12.00
23570;1024.0;5;210.00
23571;780.0;4;38.00
23572;834.0;4;115.00
23573;1020.0;5;1.00
23574;689.0;3;33.00
23575;1121.0;5;51.00
23576;2084.0;9;59.00
23577;581.0;3;128.00
23578;2105.0;9;21.00
23579;666.0;3;19.00
23580;980.0;4;94.00
23581;577.0;3;24.00
23582;2182.0;9;89.00
23583;907.0;4;9.00
23584;1487.0;6;41.00
23585;852.0;4;103.00
23586;872.0;4;31.00
23587;626.0;3;12.00
23588;1990.0;8;7.00
23589;1947.0;8;83.00
23590;588.0;3;76.00
23591;1175.0;5;16.00
23592;270.0;2;41.00
23593;1572.0;7;38.00
23594;2182.0;9;34.00
23595;666.0;3;69.00
23596;1428.0;6;30.00
23597;1086.0;5;11.00
23598;516.0;3;20.00
23599;1590.0;7;50.00
23600;749.0;3;7.00
23601;214.0;1;239.00
23602;1084.0;5;24.00
23603;321.0;2;5.00
23604;1027.0;5;7.00
23605;1865.0;8;29.00
23606;1828.0;8;26.00
23607;1927.0;8;17.00
23608;590.0;3;60.00
23609;432.0;2;16.00
23610;444.0;2;19.00
23611;1005.0;5;215.00
23612;515.0;3;20.00
23613;1020.0;5;27.00
23614;957.0;4;358.00
23615;689.0;3;67.00
23616;1590.0;7;20.00
23617;1195.0;5;4.00
23618;1084.0;5;7.00
23619;1727.0;7;12.00
23620;1005.0;5;65.00
23621;594.0;3;29.00
23622;1590.0;7;23.00
23623;205.0;1;63.00
23624;1590.0;7;103.00
23625;874.0;4;176.00
23626;874.0;4;174.00
23627;1892.0;8;23.00
23628;481.0;2;34.00
23629;1532.0;7;164.00
23630;859.0;4;70.00
23631;859.0;4;20.00
23632;1195.0;5;27.00
23633;588.0;3;12.00
23634;373.0;2;49.00
23635;1107.0;5;86.00
23636;669.0;3;62.00
23637;1927.0;8;54.00
23638;1565.0;7;3.00
23639;515.0;3;19.00
23640;515.0;3;10.00
23641;425.0;2;21.00
23642;1010.0;5;63.00
23643;1276.0;6;74.00
23644;356.0;2;47.00
23645;1528.0;7;77.00
23646;626.0;3;73.00
23647;405.0;2;24.00
23648;1399.0;6;5.00
23649;1086.0;5;27.00
23650;629.0;3;44.00
23651;337.0;2;80.00
23652;1979.0;8;29.00
23653;1074.0;5;426.00
23654;2611.0;11;7.00
23655;692.0;3;73.00
23656;626.0;3;64.00
23657;1770.0;8;6.00
23658;1086.0;5;50.00
23659;1979.0;8;67.00
23660;1039.0;5;21.00
23661;577.0;3;18.00
23662;1990.0;8;179.00
23663;2158.0;9;11.00
23664;907.0;4;7.00
23665;1299.0;6;369.00
23666;630.0;3;1.00
23667;760.0;4;49.00
23668;2422.0;10;42.00
23669;534.0;3;57.00
23670;1426.0;6;58.00
23671;1405.0;6;0.00
23672;930.0;4;80.00
23673;907.0;4;25.00
23674;1276.0;6;7.00
23675;1399.0;6;16.00
23676;4983.0;11;13.00
23677;1086.0;5;43.00
23678;1050.0;5;124.00
23679;2994.0;11;114.00
23680;334.0;2;30.00
23681;334.0;2;103.00
